Statement,Label
Ciara Female,TRUE
Tracy_Chapman Female,TRUE
Blind_Willie_McTell Male,TRUE
Joe_Jonas Male,TRUE
Lenny_Kravitz Male,TRUE
Marvin_Gaye Male,TRUE
Merle_Haggard Male,TRUE
Nick_Waterhouse Male,TRUE
Rufus_Wainwright Male,TRUE
Seth_Glier Male,TRUE
Seth_MacFarlane Male,TRUE
Tom_Waits Male,TRUE
Jay_Brannan Male,TRUE
Stevie_Ray_Vaughan Male,TRUE
Wild_Man_Fischer Male,TRUE
Lou_Reed Male,TRUE
Paula_Abdul Female,TRUE
Debby_Ryan Female,TRUE
Phil_Vassar Male,TRUE
Gerard_Way Male,TRUE
Nick_Jonas Male,TRUE
Marilyn_Manson Male,TRUE
Adam_Lambert Male,TRUE
Raven-SymonÃ© Female,TRUE
Emily_Osment Female,TRUE
Elvis_Perkins Male,TRUE
Joey_Bishop Male,TRUE
Dan_Fogelberg Male,TRUE
Ne-Yo Male,TRUE
Ronnie_James_Dio Male,TRUE
Tori_Amos Female,TRUE
Gloria_Estefan Female,TRUE
Zooey_Deschanel Female,TRUE
Roy_Orbison Male,TRUE
Hayley_Williams Female,TRUE
Jason_Mraz Male,TRUE
Jerry_Lee_Lewis Male,TRUE
Robert_Johnson Male,TRUE
Dolly_Parton Female,TRUE
Jennifer_Hudson Female,TRUE
Mandy_Moore Female,TRUE
Etta_James Female,TRUE
Dave_Mustaine Male,TRUE
Travis_Tritt Male,TRUE
Billy_Joel Male,TRUE
Danny_Elfman Male,TRUE
Sheryl_Crow Female,TRUE
Carly_Simon Female,TRUE
Jesse_McCartney Male,TRUE
John_Frusciante Male,TRUE
_Ward Male,TRUE
Steven_Tyler Male,TRUE
Willie_Dixon Male,TRUE
Amanda_Seyfried Female,TRUE
Kelly_Rowland Female,TRUE
Victoria_Justice Female,TRUE
Wynter_Gordon Female,TRUE
King Male,TRUE
Jason_Aldean Male,TRUE
Roy_Zimmerman Male,TRUE
Monica Female,TRUE
Keyshia_Cole Female,TRUE
Muddy_Waters Male,TRUE
Lauryn_Hill Female,TRUE
Emmylou_Harris Female,TRUE
Katey_Sagal Female,TRUE
Miranda_Lambert Female,TRUE
Garth_Brooks Male,TRUE
Gene_Simmons Male,TRUE
Isaac_Hayes Male,TRUE
Dee_Dee_Bridgewater Female,TRUE
Kenny_Rogers Male,TRUE
John_Mayer Male,TRUE
MÃ½a Female,TRUE
Debbie_Gibson Female,TRUE
Grace_Slick Female,TRUE
Kate_Voegele Female,TRUE
Lisa_Lopes Female,TRUE
Minnie_Riperton Female,TRUE
Kris_Kristofferson Male,TRUE
Eddie_Vedder Male,TRUE
Josh_Groban Male,TRUE
Phillip_Phillips Male,TRUE
Roberta_Flack Female,TRUE
Willie_Nelson Male,TRUE
Amerie Female,TRUE
Irene_Cara Female,TRUE
Joan_Jett Female,TRUE
June_Carter_Cash Female,TRUE
Tammy_Wynette Female,TRUE
Michael_Hedges Male,TRUE
Billy_Ray_Cyrus Male,TRUE
Jeff_Buckley Male,TRUE
Carrie_Underwood Female,TRUE
Erykah_Badu Female,TRUE
Fiona_Apple Female,TRUE
Hattie_McDaniel Female,TRUE
Lea_Michele Female,TRUE
Joanna_Newsom Female,TRUE
Vanessa_Carlton Female,TRUE
Kevin_Jonas Male,TRUE
Michael_Stipe Male,TRUE
Otis_Redding Male,TRUE
T-Pain Male,TRUE
La_Toya_Jackson Female,TRUE
Bridgit_Mendler Female,TRUE
Jordin_Sparks Female,TRUE
Annette_O'Toole Female,TRUE
China_Anne_McClain Female,TRUE
Colbie_Caillat Female,TRUE
Elizabeth_Gillies Female,TRUE
Jewel Female,TRUE
Lil_Mama Female,TRUE
Tila_Tequila Female,TRUE
Kris_Allen Male,TRUE
Hank_Williams Male,TRUE
Paul_Anka Male,TRUE
Elliott_Smith Male,TRUE
Katharine_McPhee Female,TRUE
JoJo Female,TRUE
Christina_Milian Female,TRUE
Debbie_Harry Female,TRUE
Chaka_Khan Female,TRUE
Courtney_Love Female,TRUE
Emilie_Autumn Female,TRUE
Jada_Pinkett_Smith Female,TRUE
Janelle_MonÃ¡e Female,TRUE
Linda_Ronstadt Female,TRUE
Natalie_Cole Female,TRUE
Shawnee_Smith Female,TRUE
Solange_Knowles Female,TRUE
David_Archuleta Male,TRUE
Ike_Turner Male,TRUE
Jill_Scott Female,TRUE
deV deV Female,TRUE
Michelle_Williams Female,TRUE
Ashlee_Simpson Female,TRUE
Mary_Blige Female,TRUE
Cat_Power Female,TRUE
Julie_London Female,TRUE
Karen_Black Female,TRUE
Lil'_Kim Female,TRUE
Skylar_Grey Female,TRUE
Barry_White Male,TRUE
Alex_Chilton Male,TRUE
Anthony_Kiedis Male,TRUE
Jason_Newsted Male,TRUE
Ani_DiFranco Female,TRUE
Bo_Diddley Male,TRUE
Adam_Levine Male,TRUE
Beth_Hart Female,TRUE
Christina_Perri Female,TRUE
Elizabeth_McGovern Female,TRUE
Macy_Gray Female,TRUE
Malese_Jow Female,TRUE
Sara_Bareilles Female,TRUE
Traci_Lords Female,TRUE
Devendra_Banhart Male,TRUE
Carole_King Female,TRUE
Joan_Osborne Female,TRUE
Anjani Female,TRUE
La_Lupe Female,TRUE
Blu_Cantrell Female,TRUE
Diane_Birch Female,TRUE
Elizabeth_Cotten Female,TRUE
Julie_Brown Female,TRUE
Kristine_W Female,TRUE
Mimi_FariÃ±a Female,TRUE
Ultra_NatÃ© Female,TRUE
Amy_Grant Female,TRUE
Marcella_Detroit Female,TRUE
Pam_Tillis Female,TRUE
Tanya_Tucker Female,TRUE
Josh_Turner Male,TRUE
Mike_Love Male,TRUE
Christopher_Cross Male,TRUE
Danielle_Bisutti Female,TRUE
Gillian_Welch Female,TRUE
Julia_Nunes Female,TRUE
Kaki_King Female,TRUE
Leela_James Female,TRUE
Lil'_Mo Female,TRUE
Melba_Moore Female,TRUE
Patrice_Rushen Female,TRUE
Kathie_Lee_Gifford Female,TRUE
Memphis_Minnie Female,TRUE
Snatam_Kaur Female,TRUE
Jake_Owen Male,TRUE
Lee_DeWyze Male,TRUE
Wayne_Static Male,TRUE
Jim_Croce Male,TRUE
Robert_Francis Male,TRUE
Katherine_Bailess Female,TRUE
Wendy_Melvoin Female,TRUE
Al_Jardine Male,TRUE
Bobby_Vee Male,TRUE
Teddy_Pendergrass Male,TRUE
Betty_Carter Female,TRUE
Happy_Rhodes Female,TRUE
Vienna_Teng Female,TRUE
Lhasa de Sela_be_Female,TRUE
Schuyler_Fisk Female,TRUE
Syreeta_Wright Female,TRUE
Big_Bill_Broonzy Male,TRUE
Hank_Cochran Male,TRUE
Diana_DeGarmo Female,TRUE
Dory_Previn Female,TRUE
Jody_Watley Female,TRUE
Kaci_Brown Female,TRUE
Martha_Wash Female,TRUE
Patty_Griffin Female,TRUE
Rebekah_Johnson Female,TRUE
David_Cassidy Male,TRUE
Ross_Lynch Male,TRUE
Fiona Female,TRUE
Doc_Watson Male,TRUE
Jack_Scott Male,TRUE
Kathy_Mattea Female,TRUE
Russell_Allen Male,TRUE
Thelma_Houston Female,TRUE
Bettye_LaVette Female,TRUE
Coco_Jones Female,TRUE
Gretchen_Wilson Female,TRUE
Jessica_Cauffiel Female,TRUE
Nina_Gordon Female,TRUE
Regina_Belle Female,TRUE
Anna_Marly Female,TRUE
Everlast Male,TRUE
Glen_Sherley Male,TRUE
Michael_Steele Female,TRUE
Brooke_Valentine Female,TRUE
Donna_Hightower Female,TRUE
Marissa_Nadler Female,TRUE
Nina_Nastasia Female,TRUE
Suzy_Bogguss Female,TRUE
Tammy_Faye_Messner Female,TRUE
Lorrie_Morgan Female,TRUE
Sara_Evans Female,TRUE
Darius_Rucker Male,TRUE
Roy_Acuff Male,TRUE
Connie_Smith Female,TRUE
Patricia_Barber Female,TRUE
Plumb Female,TRUE
Dolores_Fuller Female,TRUE
Allison_Moorer Female,TRUE
Mary_Gauthier Female,TRUE
Nanci_Griffith Female,TRUE
Princess_Superstar Female,TRUE
Sheila_Jordan Female,TRUE
Sophie_Auster Female,TRUE
Gene_Austin Male,TRUE
Norton_Buffalo Male,TRUE
Roger_McGuinn Male,TRUE
Willy_DeVille Male,TRUE
Rosanne_Cash Female,TRUE
Stephanie_Mills Female,TRUE
Nellie_McKay Female,TRUE
Bert_Sommer Male,TRUE
Billie_Joe_Armstrong Male,TRUE
Brendan_Hines Male,TRUE
Country_Joe_McDonald Male,TRUE
Edwin_Starr Male,TRUE
Ginuwine Male,TRUE
John_Hiatt Male,TRUE
Jonathan_Richman Male,TRUE
Tom_Johnston Male,TRUE
Barbara_Lynn Female,TRUE
Katy_Rose Female,TRUE
_Boon Male,TRUE
Hank_Williams_III Male,TRUE
Benjamin_Burnley Male,TRUE
Bert_McCracken Male,TRUE
Bill_Gaither Male,TRUE
Jerry_Reed Male,TRUE
Ben_Kweller Male,TRUE
Carlos_Santana Male,TRUE
Allan_Sherman Male,TRUE
Artie_Kornfeld Male,TRUE
Evan_Taubenfeld Male,TRUE
Hank_Thompson Male,TRUE
Kevin_Gilbert Male,TRUE
Mark_Kozelek Male,TRUE
Ben_Gibbard Male,TRUE
Tom_Rush Male,TRUE
Arthur_Crudup Male,TRUE
Brad_Delp Male,TRUE
Gregory_Abbott Male,TRUE
Jack_Norworth Male,TRUE
Rick_Springfield Male,TRUE
Will_Oldham Male,TRUE
Demi_Evans Female,TRUE
Moon_Martin Male,TRUE
J_Mascis Male,TRUE
Mark_Weigle Male,TRUE
Avery_Storm Male,TRUE
Chuck_Willis Male,TRUE
Mike_Ness Male,TRUE
Tim_Hardin Male,TRUE
Tim_Kinsella Male,TRUE
Chris_Whitley Male,TRUE
Steve_Earle Male,TRUE
Avant Male,TRUE
Jon_McLaughlin Male,TRUE
Aruna Female,TRUE
Marty_Stuart Male,TRUE
Porter_Wagoner Male,TRUE
Pebe_Sebert Female,TRUE
Jason_Upton Male,TRUE
Barry_Sadler Male,TRUE
Eric_Andersen Male,TRUE
Gary_Jules Male,TRUE
James_Cotton Male,TRUE
Buck_Owens Male,TRUE
Garland_Jeffreys Male,TRUE
Jeffrey_Lewis Male,TRUE
Ray_Stevens Male,TRUE
Roger_Miller Male,TRUE
Jenni_Rivera Female,TRUE
_Thomas Male,TRUE
David_Clayton-Thomas Male,TRUE
Dwight_Yoakam Male,TRUE
Roger_Troutman Male,TRUE
Vernon_Dalhart Male,TRUE
Ashley_Parker_Angel Male,TRUE
Chris_Garneau Male,TRUE
Christian_Kane Male,TRUE
Faron_Young Male,TRUE
Jesse_Lacey Male,TRUE
Kieran_Kane Male,TRUE
Ray_LaMontagne Male,TRUE
Rob_Thomas Male,TRUE
Rusty_Anderson Male,TRUE
Sonny_Fisher Male,TRUE
Wesley_Willis Male,TRUE
Barry_Zito Male,TRUE
RuPaul Male,TRUE
Alan_Wilson Male,TRUE
Eric_BenÃ©t Male,TRUE
Damien_Jurado Male,TRUE
Dan_Hartman Male,TRUE
David_Allan_Coe Male,TRUE
Grant_Hart Male,TRUE
Jimmy_Buffett Male,TRUE
John_Loudermilk Male,TRUE
Jorma_Kaukonen Male,TRUE
Leon_Thomas_III Male,TRUE
Ryan_Toby Male,TRUE
Shawn_McDonald Male,TRUE
Sly_Stone Male,TRUE
Chris_Gerolmo Male,TRUE
Townes_Van_Zandt Male,TRUE
Barry_McGuire Male,TRUE
Mel_McDaniel Male,TRUE
Matt_Skiba Male,TRUE
Chris_Tomlin Male,TRUE
Slim_Harpo Male,TRUE
Blake_Lewis Male,TRUE
Penelope_Houston Female,TRUE
Joe_Jones Male,TRUE
Ray_Evans Male,TRUE
Jacki-O Female,TRUE
Norah_Jones Female,TRUE
Billy_Strange Male,TRUE
Charlie_Daniels Male,TRUE
Lyle_Lovett Male,TRUE
Narada_Michael_Walden Male,TRUE
Tyler_Hilton Male,TRUE
Waylon_Reavis Male,TRUE
Big_Walter_Price Male,TRUE
Hank_Williams Male,TRUE
Andrew_Gold Male,TRUE
Butch_Walker Male,TRUE
Kipp_Lennon Male,TRUE
Ari_Gold Male,TRUE
Bruce_Johnston Male,TRUE
Donna_Fargo Female,TRUE
Melba_Montgomery Female,TRUE
Jani_Lane Male,TRUE
Johnny_Bristol Male,TRUE
Austin_Mahone Male,TRUE
Charlie_Rich Male,TRUE
Gary_Cherone Male,TRUE
Twin_Shadow Male,TRUE
Warren_Haynes Male,TRUE
Steve_Goodman Male,TRUE
Tommy_Cash Male,TRUE
Jenny_Owen_Youngs Female,TRUE
Sara_Lov Female,TRUE
Shannon_McNally Female,TRUE
Sonny_Curtis Male,TRUE
Valerie_Landsburg Female,TRUE
Josh_Kelley Male,TRUE
Sammy_Kershaw Male,TRUE
Joe_Louis_Walker Male,TRUE
Patrick_Leonard Male,TRUE
Anthony_Hamilton Male,TRUE
Arlo_Guthrie Male,TRUE
Brenda_Holloway Female,TRUE
Linda_Perhacs Female,TRUE
Liz_Anderson Female,TRUE
Eric_McFadden Male,TRUE
JC_Chasez Male,TRUE
Jon_Brion Male,TRUE
West_Arkeen Male,TRUE
Chris_Thile Male,TRUE
Poe Female,TRUE
Phil_Seymour Male,TRUE
Julie_Felix Female,TRUE
Lori_Lieberman Female,TRUE
Myra Female,TRUE
Shelby_Lynne Female,TRUE
Taral_Hicks Female,TRUE
Aaron_Hall Male,TRUE
Diplo Male,TRUE
Jakob_Dylan Male,TRUE
John_Vanderslice Male,TRUE
Lou_Gramm Male,TRUE
Peter_Tork Male,TRUE
Salim_Nourallah Male,TRUE
Arthur_Lee Male,TRUE
Jeff_Chandler Male,TRUE
Harry_Gibson Male,TRUE
Greg_Brown Male,TRUE
Joey_Lawrence Male,TRUE
Baby_Dee transgender Female,TRUE
Jett_Williams Female,TRUE
Lisa_Fischer Female,TRUE
Monday_Michiru Female,TRUE
Puff_Johnson Female,TRUE
Sara_Carter Female,TRUE
Shoshana_Bean Female,TRUE
Andy_LeMaster Male,TRUE
Ric_Ocasek Male,TRUE
Terence_Trent_D'Arby Male,TRUE
Juliet_Simms Female,TRUE
Arto_Lindsay Male,TRUE
Roy_Ayers Male,TRUE
Toby_Keith Male,TRUE
George_Cohan Male,TRUE
Betty_Wright Female,TRUE
Mia_X Female,TRUE
Shannon_Hoon Male,TRUE
Eleni_Mandell Female,TRUE
Aileen_Quinn Female,TRUE
Tish_Hinojosa Female,TRUE
Adassa Female,TRUE
Lillian_Lux Female,TRUE
Ray_Charles Male,TRUE
Conor_Oberst Male,TRUE
Bill_Chinnock Male,TRUE
Charley_Jordan Male,TRUE
Eamon Male,TRUE
Gary_Allan Male,TRUE
Gail_Davies Female,TRUE
Vincent_Rose Male,TRUE
Montell_Jordan Male,TRUE
Michael_Franks Male,TRUE
Joe_South Male,TRUE
Justin_Moore Male,TRUE
Randall_Wallace Male,TRUE
Rhett_Akins Male,TRUE
Seth_Putnam Male,TRUE
Tom_Paxton Male,TRUE
Guy_Clark Male,TRUE
Mat_Kearney Male,TRUE
Peter_Cincotti Male,TRUE
Jamie_O'Hara Male,TRUE
Gary_Baker Male,TRUE
Joseph_Arthur Male,TRUE
Charles_Kelley Male,TRUE
Keb'_Mo' Male,TRUE
Lefty_Frizzell Male,TRUE
Olu_Dara Male,TRUE
Ricky_Skaggs Male,TRUE
Win_Butler Male,TRUE
Zac_Farro Male,TRUE
Jessica_Harp Female,TRUE
Larry_Gatlin Male,TRUE
Raul_MidÃ³n Male,TRUE
Mason_Musso Male,TRUE
Radney_Foster Male,TRUE
Lowell_George Male,TRUE
Mark_Mothersbaugh Male,TRUE
Raphael_Saadiq Male,TRUE
Jerrod_Niemann Male,TRUE
Jesse_Harris Male,TRUE
Raheem_DeVaughn Male,TRUE
Victor_Sanz Male,TRUE
Willie_Hutch Male,TRUE
Phil_Lesh Male,TRUE
Joe_Purdy Male,TRUE
Kim_Fowley Male,TRUE
Sneaky_Pete_Kleinow Male,TRUE
Freddie_Hart Male,TRUE
Cecil_Womack Male,TRUE
Rockwell Male,TRUE
Tom_Russell Male,TRUE
Josh_Ritter Male,TRUE
Jon_Davison Male,TRUE
Robin_Holcomb Female,TRUE
Shealeigh Female,TRUE
Howie_Day Male,TRUE
Joshua_Kadison Male,TRUE
Tommy_Roe Male,TRUE
Ray_Sharpe Male,TRUE
Al_Dexter Male,TRUE
Floyd_Tillman Male,TRUE
Jimmy_Wakely Male,TRUE
Norman_Petty Male,TRUE
Furry_Lewis Male,TRUE
Gene_McFadden Male,TRUE
John_Stewart Male,TRUE
Michael_Penn Male,TRUE
Randy_Meisner Male,TRUE
Tim_Rose Male,TRUE
Martie_Maguire Female,TRUE
Joey_Cape Male,TRUE
Johnny_Rebel Male,TRUE
Stevie_B Male,TRUE
Jody_Reynolds Male,TRUE
Miljenko_Matijevic Male,TRUE
Paul_Westerberg Male,TRUE
Roy_Estrada Male,TRUE
AnaÃ¯s_Mitchell Female,TRUE
Shawn_Mullins Male,TRUE
Maxwell Male,TRUE
Jimmy_Nelson Male,TRUE
Ryan_Leslie Male,TRUE
Rod_McKuen Male,TRUE
Ryan_Bingham Male,TRUE
Matthew_Wilder Male,TRUE
Mose_Allison Male,TRUE
Albert_Bouchard Male,TRUE
Frankie_Miller Male,TRUE
Kirk_Windstein Male,TRUE
Gene_O'Quin Male,TRUE
Steve_Hurley Male,TRUE
Marc_Cohn Male,TRUE
Robert_Pollard Male,TRUE
James_Mercer Male,TRUE
Brooke_White Female,TRUE
Eric_Bibb Male,TRUE
Mario_Winans Male,TRUE
Randy_California Male,TRUE
Matt_Costa Male,TRUE
Rick_Vito Male,TRUE
Rupert_Holmes Male,TRUE
Gene_Parsons Male,TRUE
CeCe_Peniston Female,TRUE
BeyoncÃ© Female,TRUE
Kesha Female,TRUE
Lalaine_Vergara-Paras Female,TRUE
Lana_Del_Rey Female,TRUE
Katy_Perry Female,TRUE
Brad_Paisley Male,TRUE
Mary_Travers Female,TRUE
Chuck_Negron Male,TRUE
Gene_Clark Male,TRUE
Jared_Leto Male,TRUE
Kate_Micucci Female,TRUE
Dierks_Bentley Male,TRUE
Bobby_Troup Male,TRUE
Harry_Barris Male,TRUE
Terry_Kath Male,TRUE
Carlene_Carter Female,TRUE
Coco_Lee Female,TRUE
Amil Female,TRUE
Mariah_Carey Female,TRUE
David_Draiman Male,TRUE
Amos_Lee Male,TRUE
Deana_Carter Female,TRUE
Jill_Sobule Female,TRUE
Laura_Veirs Female,TRUE
Amos_Milburn Male,TRUE
Dobie_Gray Male,TRUE
James_Hetfield Male,TRUE
Eilen_Jewell Female,TRUE
Chino_Moreno Male,TRUE
Huey_Lewis Male,TRUE
Jace_Everett Male,TRUE
Caroline_Lufkin Female,TRUE
Sunny_Sweeney Female,TRUE
Jonathan_Coulton Male,TRUE
JohntÃ¡_Austin Male,TRUE
Lou_Christie Male,TRUE
John_Hartford Male,TRUE
Jeff_Hardy Male,TRUE
Kari_Jobe Female,TRUE
Candice_King Female,TRUE
Demi_Lovato Female,TRUE
Trey_Anastasio Male,TRUE
Hulk_Hogan Male,TRUE
John_Legend Male,TRUE
Tay_Zonday Male,TRUE
Gwen_Stefani Female,TRUE
Patti_Russo Female,TRUE
LizÃ©_Santana Female,TRUE
Rosi_Golan Female,TRUE
Yoon_Mi-rae Female,TRUE
David_Duchovny Male,TRUE
Jean_Shepard Female,TRUE
Big_Joe_Williams Male,TRUE
Alex_Band Male,TRUE
Vic_Chesnutt Male,TRUE
Ariel_Pink Male,TRUE
Dale_Hawkins Male,TRUE
Chris_Ethridge Male,TRUE
Lisa_Zane Female,TRUE
Fred_Durst Male,TRUE
Trey_Parker Male,TRUE
Aloe_Blacc Male,TRUE
Robin Female,TRUE
AndraÃ©_Crouch Male,TRUE
Bobby_Hebb Male,TRUE
Skip_Spence Male,TRUE
Donita_Sparks Female,TRUE
Alex_Gaskarth Male,TRUE
Taylor_Swift Female,TRUE
John_Michael_Talbot Male,TRUE
Blind_Lemon_Jefferson Male,TRUE
Stan_Ridgway Male,TRUE
Anastacia Female,TRUE
Kelly_Clarkson Female,TRUE
Alexander_O'Neal Male,TRUE
Audra_Mae Female,TRUE
Andrew_Bird Male,TRUE
Calvin_Russell Male,TRUE
Jack_Black Male,TRUE
Scott_Walker Male,TRUE
Donny_Hathaway Male,TRUE
Richie_Havens Male,TRUE
The_Rocket_Summer Male,TRUE
Gaelle_Adisson Female,TRUE
Matt_Hunter_DE_MEDINA Male,TRUE
Eric_Clapton Male,TRUE
Jim_Morrison Male,TRUE
James_McCartney Male,TRUE
Rodney_Crowell Male,TRUE
Bob_Welch Male,TRUE
Albert_King Male,TRUE
Glenn_Frey Male,TRUE
Eddie_Murphy Male,TRUE
George_Jones Male,TRUE
Marc_Nelson Male,TRUE
Bijou_Phillips Female,TRUE
Lionel_Richie Male,TRUE
Logan_Henderson Male,TRUE
JJ_Cale Male,TRUE
Richie_Furay Male,TRUE
Ronny_Cox Male,TRUE
Karen_Dalton Female,TRUE
Jes_Brieden Female,TRUE
Laura_Shigihara Female,TRUE
Peter_Cetera Male,TRUE
Randy_Travis Male,TRUE
Andrew Male,TRUE
Colin_Meloy Male,TRUE
Rosalie_Sorrels Female,TRUE
Nino_Tempo Male,TRUE
Christina_Aguilera Female,TRUE
Brett_Dennen Male,TRUE
Sean_Garrett Male,TRUE
Bobby_V Male,TRUE
Jeremih Male,TRUE
Nate_Dogg Male,TRUE
Patti_LaBelle Female,TRUE
James_Maslow Male,TRUE
Mos_Def Male,TRUE
Chord_Overstreet Male,TRUE
John_Lee_Hooker Male,TRUE
Matt_Stone Male,TRUE
Patrick_Swayze Male,TRUE
Malvina_Reynolds Female,TRUE
Cymphonique_Miller Female,TRUE
Grace_Kelly Female,TRUE
Andrew_McMahon Male,TRUE
Donald_Fagen Male,TRUE
Tav_Falco Male,TRUE
John_Prine Male,TRUE
Whoopi_Goldberg Female,TRUE
Justin_Timberlake Male,TRUE
Johnny_Cash Male,TRUE
Jonathan_Jackson Male,TRUE
George_Jessel Male,TRUE
Robin_Thicke Male,TRUE
Sammy_Cahn Male,TRUE
Gregg_Allman Male,TRUE
Jermaine_Stewart Male,TRUE
Marty_Balin Male,TRUE
Thurston_Moore Male,TRUE
Chris_Willis Male,TRUE
Sara_Ramirez Female,TRUE
Scott_Reeder Male,TRUE
Brandy_Norwood Female,TRUE
Rozz_Williams Male,TRUE
Frankie_Lymon Male,TRUE
Sharon_Robinson Female,TRUE
Jeffrey_Osborne Male,TRUE
Raquel_Castro Female,TRUE
Aimee_Mann Female,TRUE
AJ_Michalka Female,TRUE
Kim_Deal Female,TRUE
Melanie_Brown Female,TRUE
Melody_Gardot Female,TRUE
Skin_Diamond Female,TRUE
Uffie Female,TRUE
Sheila Female,TRUE
Anita_Baker Female,TRUE
Majandra_Delfino Female,TRUE
Tweet Female,TRUE
Jason_Derulo Male,TRUE
Drake_Bell Male,TRUE
Louisiana_Red Male,TRUE
Anya_Marina Female,TRUE
Helen_Slater Female,TRUE
Duff_McKagan Male,TRUE
Grant-Lee_Phillips Male,TRUE
Jimmy_Jones Male,TRUE
Janis_Ian Female,TRUE
Jennifer_Rush Female,TRUE
Martha_Wainwright Female,TRUE
Suzi_Quatro Female,TRUE
Hikaru_Utada Female,TRUE
Cree_Summer Female,TRUE
Judy_Collins Female,TRUE
LeToya_Luckett Female,TRUE
Matraca_Berg Female,TRUE
Michelle_Phillips Female,TRUE
Natalie_Maines Female,TRUE
Wanda_Jackson Female,TRUE
Shawn_Colvin Female,TRUE
Jennifer_Paige Female,TRUE
Kim_Gordon Female,TRUE
MariÃ©_Digby Female,TRUE
Rachael_Yamagata Female,TRUE
Taryn_Manning Female,TRUE
Anna_Nalick Female,TRUE
Liz_Phair Female,TRUE
Jad_Fair Male,TRUE
Crystal_Waters Female,TRUE
Natalie_Merchant Female,TRUE
Rick_James Male,TRUE
Trina Female,TRUE
Bonnie_Raitt Female,TRUE
Diane_Warren Female,TRUE
Karina_Lombard Female,TRUE
Lisa_Marie_Presley Female,TRUE
Maureen_Tucker Female,TRUE
Pat_Benatar Female,TRUE
Jazmine_Sullivan Female,TRUE
Nancy_Wilson Female,TRUE
Rickie_Lee_Jones Female,TRUE
Ursula_Rucker Female,TRUE
Mark_James Male,TRUE
Waylon_Jennings Male,TRUE
Edie_Brickell Female,TRUE
Phoebe_Snow Female,TRUE
Shanice Female,TRUE
Vitamin_C Female,TRUE
Chrissie_Hynde Female,TRUE
Nadia_Ali Female,TRUE
Santigold Female,TRUE
Ingrid_Michaelson Female,TRUE
Patti_Scialfa Female,TRUE
Sabrina_Bryan Female,TRUE
Yvonne_Elliman Female,TRUE
Alison_Sudol Female,TRUE
Angie_Stone Female,TRUE
Laura_Nyro Female,TRUE
Meredith_Brooks Female,TRUE
Stevie_Nicks Female,TRUE
Teena_Marie Female,TRUE
Tiffany_Young Female,TRUE
Elizabeth_Daily Female,TRUE
Martina_McBride Female,TRUE
Pete_Seeger Male,TRUE
Stacie_Orrico Female,TRUE
Faith_Evans Female,TRUE
Linda_Perry Female,TRUE
Allison_Iraheta Female,TRUE
Alyson_Michalka Female,TRUE
Dottie_West Female,TRUE
Jessi_Colter Female,TRUE
Lisa_Loeb Female,TRUE
Mare_Winningham Female,TRUE
Michelle_Branch Female,TRUE
Suzanne_Vega Female,TRUE
Toni_Basil Female,TRUE
Kristinia_DeBarge Female,TRUE
Olivia_Olson Female,TRUE
Lucinda_Williams Female,TRUE
Martika Female,TRUE
Mark_Wills Male,TRUE
Jerry_Portnoy Male,TRUE
Jim_Ed_Brown Male,TRUE
John_Trudell Male,TRUE
Johnnie_Allan Male,TRUE
Blowfly Male,TRUE
Matthew_Shultz Male,TRUE
John_Koerner Male,TRUE
Peter_Wolf Male,TRUE
Larry_Stewart Male,TRUE
Harry_Chapin Male,TRUE
Terry_Fell Male,TRUE
Judy_Henske Female,TRUE
Jason_Michael_Carroll Male,TRUE
Kenny_Vance Male,TRUE
Johnny_Carroll Male,TRUE
Jonathan_Nelson Male,TRUE
Gloria_Lynne Female,TRUE
Ernest_Ball Male,TRUE
Terry_Melcher Male,TRUE
Victoria_Williams Female,TRUE
Jacqui_Naylor Female,TRUE
Karin_Anna_Cheung Female,TRUE
Jonah_Matranga Male,TRUE
Jeff_Carson Male,TRUE
Jerry_Yester Male,TRUE
John_Fred Male,TRUE
Keith_Green Male,TRUE
Rick_Moses Male,TRUE
Hank_Locklin Male,TRUE
Skeets_McDonald Male,TRUE
Laura_Jansen Female,TRUE
RenÃ©_Marie Female,TRUE
James_Otto Male,TRUE
Joe_Dolce Male,TRUE
Joe_Dowell Male,TRUE
Randy_Houser Male,TRUE
Anton_Newcombe Male,TRUE
Will_Sheff Male,TRUE
Eric_Schwartz Male,TRUE
Glenn_Reeves Male,TRUE
Tiffany_Alvord Female,TRUE
James_Talley Male,TRUE
John_Pizzarelli Male,TRUE
Jonny_Lang Male,TRUE
Tony_Sly Male,TRUE
Sleepy_John_Estes Male,TRUE
Josh_Homme Male,TRUE
John_Anderson Male,TRUE
Jesse_Winchester Male,TRUE
Lee_Brice Male,TRUE
Gib_Guilbeau Male,TRUE
Johnny_Bond Male,TRUE
Monty_Holmes Male,TRUE
Jack_Ingram Male,TRUE
Jeff_Tweedy Male,TRUE
Joe_Tex Male,TRUE
Josh_Thompson Male,TRUE
Lari_White Female,TRUE
Lauren_Wood Female,TRUE
Myra_Taylor Female,TRUE
Kevin_Devine Male,TRUE
Lee_Roy_Parnell Male,TRUE
Joe_Henry Male,TRUE
Johnny_Russell Male,TRUE
Jim_Stafford Male,TRUE
Jeff_Hanson Male,TRUE
John_Callahan Male,TRUE
William_Fitzsimmons Male,TRUE
Shelly_West Female,TRUE
Warner_Mack Male,TRUE
Joe_Diffie Male,TRUE
Ledisi Female,TRUE
Kevin_Welch Male,TRUE
