Statement,Label
Grey DeLisle was a Female,TRUE
Corbin Bleu was a Male,TRUE
Eric Stuart was a Male,TRUE
Nikki Boyer was a Female,TRUE
Travis Mills poronga was a Male,TRUE
Tony Oller was a Male,TRUE
Janet Jackson was a Female,TRUE
Wiz Khalifa was a Male,TRUE
Jay Rock was a Male,TRUE
DJ Ashba was a Male,TRUE
 Shadows was a Male,TRUE
Jon Bon Jovi was a Male,TRUE
Kid Rock was a Male,TRUE
Meat Loaf was a Male,TRUE
Robert Downey was a was a Male,TRUE
Tracy Byrd was a Male,TRUE
Nicki Minaj was a Female,TRUE
Prince was a Male,TRUE
Ciara was a Female,TRUE
Tracy Chapman was a Female,TRUE
Blind Willie McTell was a Male,TRUE
Joe Jonas was a Male,TRUE
Lenny Kravitz was a Male,TRUE
Marvin Gaye was a Male,TRUE
Merle Haggard was a Male,TRUE
Nick Waterhouse was a Male,TRUE
Rufus Wainwright was a Male,TRUE
Seth Glier was a Male,TRUE
Seth MacFarlane was a Male,TRUE
Tom Waits was a Male,TRUE
Jay Brannan was a Male,TRUE
Stevie Ray Vaughan was a Male,TRUE
Wild Man Fischer was a Male,TRUE
Lou Reed was a Male,TRUE
Paula Abdul was a Female,TRUE
Debby Ryan was a Female,TRUE
Phil Vassar was a Male,TRUE
Gerard Way was a Male,TRUE
Nick Jonas was a Male,TRUE
Marilyn Manson was a Male,TRUE
Adam Lambert was a Male,TRUE
Raven-Symoné was a Female,TRUE
Emily Osment was a Female,TRUE
Elvis Perkins was a Male,TRUE
Joey Bishop was a Male,TRUE
Dan Fogelberg was a Male,TRUE
Ne-Yo was a Male,TRUE
Ronnie James Dio was a Male,TRUE
Tori Amos was a Female,TRUE
Gloria Estefan was a Female,TRUE
Zooey Deschanel was a Female,TRUE
Roy Orbison was a Male,TRUE
Hayley Williams was a Female,TRUE
Jason Mraz was a Male,TRUE
Jerry Lee Lewis was a Male,TRUE
Robert Johnson was a Male,TRUE
Dolly Parton was a Female,TRUE
Jennifer Hudson was a Female,TRUE
Mandy Moore was a Female,TRUE
Etta James was a Female,TRUE
Dave Mustaine was a Male,TRUE
Travis Tritt was a Male,TRUE
Billy Joel was a Male,TRUE
Danny Elfman was a Male,TRUE
Sheryl Crow was a Female,TRUE
Carly Simon was a Female,TRUE
Jesse McCartney was a Male,TRUE
John Frusciante was a Male,TRUE
 Ward was a Male,TRUE
Steven Tyler was a Male,TRUE
Willie Dixon was a Male,TRUE
Amanda Seyfried was a Female,TRUE
Kelly Rowland was a Female,TRUE
Victoria Justice was a Female,TRUE
Wynter Gordon was a Female,TRUE
King was a Male,TRUE
Jason Aldean was a Male,TRUE
Roy Zimmerman was a Male,TRUE
Monica was a Female,TRUE
Keyshia Cole was a Female,TRUE
Muddy Waters was a Male,TRUE
Lauryn Hill was a Female,TRUE
Emmylou Harris was a Female,TRUE
Katey Sagal was a Female,TRUE
Miranda Lambert was a Female,TRUE
Garth Brooks was a Male,TRUE
Gene Simmons was a Male,TRUE
Isaac Hayes was a Male,TRUE
Dee Dee Bridgewater was a Female,TRUE
Kenny Rogers was a Male,TRUE
John Mayer was a Male,TRUE
Mýa was a Female,TRUE
Debbie Gibson was a Female,TRUE
Grace Slick was a Female,TRUE
Kate Voegele was a Female,TRUE
Lisa Lopes was a Female,TRUE
Minnie Riperton was a Female,TRUE
Kris Kristofferson was a Male,TRUE
Eddie Vedder was a Male,TRUE
Josh Groban was a Male,TRUE
Phillip Phillips was a Male,TRUE
Roberta Flack was a Female,TRUE
Willie Nelson was a Male,TRUE
Amerie was a Female,TRUE
Irene Cara was a Female,TRUE
Joan Jett was a Female,TRUE
June Carter Cash was a Female,TRUE
Tammy Wynette was a Female,TRUE
Michael Hedges was a Male,TRUE
Billy Ray Cyrus was a Male,TRUE
Jeff Buckley was a Male,TRUE
Carrie Underwood was a Female,TRUE
Erykah Badu was a Female,TRUE
Fiona Apple was a Female,TRUE
Hattie McDaniel was a Female,TRUE
Lea Michele was a Female,TRUE
Joanna Newsom was a Female,TRUE
Vanessa Carlton was a Female,TRUE
Kevin Jonas was a Male,TRUE
Michael Stipe was a Male,TRUE
Otis Redding was a Male,TRUE
T-Pain was a Male,TRUE
La Toya Jackson was a Female,TRUE
Bridgit Mendler was a Female,TRUE
Jordin Sparks was a Female,TRUE
Annette O'Toole was a Female,TRUE
China Anne McClain was a Female,TRUE
Colbie Caillat was a Female,TRUE
Elizabeth Gillies was a Female,TRUE
Jewel was a Female,TRUE
Lil Mama was a Female,TRUE
Tila Tequila was a Female,TRUE
Kris Allen was a Male,TRUE
Hank Williams was a Male,TRUE
Paul Anka was a Male,TRUE
Elliott Smith was a Male,TRUE
Katharine McPhee was a Female,TRUE
JoJo was a Female,TRUE
Christina Milian was a Female,TRUE
Debbie Harry was a Female,TRUE
Chaka Khan was a Female,TRUE
Courtney Love was a Female,TRUE
Emilie Autumn was a Female,TRUE
Jada Pinkett Smith was a Female,TRUE
Janelle Monáe was a Female,TRUE
Linda Ronstadt was a Female,TRUE
Natalie Cole was a Female,TRUE
Shawnee Smith was a Female,TRUE
Solange Knowles was a Female,TRUE
David Archuleta was a Male,TRUE
Ike Turner was a Male,TRUE
Jill Scott was a Female,TRUE
deV was a Female,TRUE
Michelle Williams was a Female,TRUE
Ashlee Simpson was a Female,TRUE
Mary Blige was a Female,TRUE
Cat Power was a Female,TRUE
Julie London was a Female,TRUE
Karen Black was a Female,TRUE
Lil' Kim was a Female,TRUE
Skylar Grey was a Female,TRUE
Barry White was a Male,TRUE
Alex Chilton was a Male,TRUE
Anthony Kiedis was a Male,TRUE
Jason Newsted was a Male,TRUE
Ani DiFranco was a Female,TRUE
Bo Diddley was a Male,TRUE
Adam Levine was a Male,TRUE
Beth Hart was a Female,TRUE
Christina Perri was a Female,TRUE
Elizabeth McGovern was a Female,TRUE
Macy Gray was a Female,TRUE
Malese Jow was a Female,TRUE
Sara Bareilles was a Female,TRUE
Traci Lords was a Female,TRUE
Devendra Banhart was a Male,TRUE
Carole King was a Female,TRUE
Joan Osborne was a Female,TRUE
Anjani was a Female,TRUE
La Lupe was a Female,TRUE
Blu Cantrell was a Female,TRUE
Diane Birch was a Female,TRUE
Elizabeth Cotten was a Female,TRUE
Julie Brown was a Female,TRUE
Kristine W was a Female,TRUE
Mimi Fariña was a Female,TRUE
Ultra Naté was a Female,TRUE
Amy Grant was a Female,TRUE
Marcella Detroit was a Female,TRUE
Pam Tillis was a Female,TRUE
Tanya Tucker was a Female,TRUE
Josh Turner was a Male,TRUE
Mike Love was a Male,TRUE
Christopher Cross was a Male,TRUE
Danielle Bisutti was a Female,TRUE
Gillian Welch was a Female,TRUE
Julia Nunes was a Female,TRUE
Kaki King was a Female,TRUE
Leela James was a Female,TRUE
Lil' Mo was a Female,TRUE
Melba Moore was a Female,TRUE
Patrice Rushen was a Female,TRUE
Kathie Lee Gifford was a Female,TRUE
Memphis Minnie was a Female,TRUE
Snatam Kaur was a Female,TRUE
Jake Owen was a Male,TRUE
Lee DeWyze was a Male,TRUE
Wayne Static was a Male,TRUE
Jim Croce was a Male,TRUE
Robert Francis was a Male,TRUE
Katherine Bailess was a Female,TRUE
Wendy Melvoin was a Female,TRUE
Al Jardine was a Male,TRUE
Bobby Vee was a Male,TRUE
Teddy Pendergrass was a Male,TRUE
Betty Carter was a Female,TRUE
Happy Rhodes was a Female,TRUE
Vienna Teng was a Female,TRUE
Lhasa de Sela was a Female,TRUE
Schuyler Fisk was a Female,TRUE
Syreeta Wright was a Female,TRUE
Big Bill Broonzy was a Male,TRUE
Hank Cochran was a Male,TRUE
Diana DeGarmo was a Female,TRUE
Dory Previn was a Female,TRUE
Jody Watley was a Female,TRUE
Kaci Brown was a Female,TRUE
Martha Wash was a Female,TRUE
Patty Griffin was a Female,TRUE
Rebekah Johnson was a Female,TRUE
David Cassidy was a Male,TRUE
Ross Lynch was a Male,TRUE
Fiona was a Female,TRUE
Doc Watson was a Male,TRUE
Jack Scott was a Male,TRUE
Kathy Mattea was a Female,TRUE
Russell Allen was a Male,TRUE
Thelma Houston was a Female,TRUE
Bettye LaVette was a Female,TRUE
Coco Jones was a Female,TRUE
Gretchen Wilson was a Female,TRUE
Jessica Cauffiel was a Female,TRUE
Nina Gordon was a Female,TRUE
Regina Belle was a Female,TRUE
Anna Marly was a Female,TRUE
Everlast was a Male,TRUE
Glen Sherley was a Male,TRUE
Michael Steele was a Female,TRUE
Brooke Valentine was a Female,TRUE
Donna Hightower was a Female,TRUE
Marissa Nadler was a Female,TRUE
Nina Nastasia was a Female,TRUE
Suzy Bogguss was a Female,TRUE
Tammy Faye Messner was a Female,TRUE
Lorrie Morgan was a Female,TRUE
Sara Evans was a Female,TRUE
Darius Rucker was a Male,TRUE
Roy Acuff was a Male,TRUE
Connie Smith was a Female,TRUE
Patricia Barber was a Female,TRUE
Plumb was a Female,TRUE
Dolores Fuller was a Female,TRUE
Allison Moorer was a Female,TRUE
Mary Gauthier was a Female,TRUE
Nanci Griffith was a Female,TRUE
Princess Superstar was a Female,TRUE
Sheila Jordan was a Female,TRUE
Sophie Auster was a Female,TRUE
Gene Austin was a Male,TRUE
Norton Buffalo was a Male,TRUE
Roger McGuinn was a Male,TRUE
Willy DeVille was a Male,TRUE
Rosanne Cash was a Female,TRUE
Stephanie Mills was a Female,TRUE
Nellie McKay was a Female,TRUE
Bert Sommer was a Male,TRUE
Billie Joe Armstrong was a Male,TRUE
Brendan Hines was a Male,TRUE
Country Joe McDonald was a Male,TRUE
Edwin Starr was a Male,TRUE
Ginuwine was a Male,TRUE
John Hiatt was a Male,TRUE
Jonathan Richman was a Male,TRUE
Tom Johnston was a Male,TRUE
Barbara Lynn was a Female,TRUE
Katy Rose was a Female,TRUE
 Boon was a Male,TRUE
Hank Williams III was a Male,TRUE
Benjamin Burnley was a Male,TRUE
Bert McCracken was a Male,TRUE
Bill Gaither was a Male,TRUE
Jerry Reed was a Male,TRUE
Ben Kweller was a Male,TRUE
Carlos Santana was a Male,TRUE
Allan Sherman was a Male,TRUE
Artie Kornfeld was a Male,TRUE
Evan Taubenfeld was a Male,TRUE
Hank Thompson was a Male,TRUE
Kevin Gilbert was a Male,TRUE
Mark Kozelek was a Male,TRUE
Ben Gibbard was a Male,TRUE
Tom Rush was a Male,TRUE
Arthur Crudup was a Male,TRUE
Brad Delp was a Male,TRUE
Gregory Abbott was a Male,TRUE
Jack Norworth was a Male,TRUE
Rick Springfield was a Male,TRUE
Will Oldham was a Male,TRUE
Demi Evans was a Female,TRUE
Moon Martin was a Male,TRUE
J Mascis was a Male,TRUE
Mark Weigle was a Male,TRUE
Avery Storm was a Male,TRUE
Chuck Willis was a Male,TRUE
Mike Ness was a Male,TRUE
Tim Hardin was a Male,TRUE
Tim Kinsella was a Male,TRUE
Chris Whitley was a Male,TRUE
Steve Earle was a Male,TRUE
Avant was a Male,TRUE
Jon McLaughlin was a Male,TRUE
Aruna was a Female,TRUE
Marty Stuart was a Male,TRUE
Porter Wagoner was a Male,TRUE
Pebe Sebert was a Female,TRUE
Jason Upton was a Male,TRUE
Barry Sadler was a Male,TRUE
Eric Andersen was a Male,TRUE
Gary Jules was a Male,TRUE
James Cotton was a Male,TRUE
Buck Owens was a Male,TRUE
Garland Jeffreys was a Male,TRUE
Jeffrey Lewis was a Male,TRUE
Ray Stevens was a Male,TRUE
Roger Miller was a Male,TRUE
Jenni Rivera was a Female,TRUE
 Thomas was a Male,TRUE
David Clayton-Thomas was a Male,TRUE
Dwight Yoakam was a Male,TRUE
Roger Troutman was a Male,TRUE
Vernon Dalhart was a Male,TRUE
Ashley Parker Angel was a Male,TRUE
Chris Garneau was a Male,TRUE
Christian Kane was a Male,TRUE
Faron Young was a Male,TRUE
Jesse Lacey was a Male,TRUE
Kieran Kane was a Male,TRUE
Ray LaMontagne was a Male,TRUE
Rob Thomas was a Male,TRUE
Rusty Anderson was a Male,TRUE
Sonny Fisher was a Male,TRUE
Wesley Willis was a Male,TRUE
Barry Zito was a Male,TRUE
RuPaul was a Male,TRUE
Alan Wilson was a Male,TRUE
Eric Benét was a Male,TRUE
Damien Jurado was a Male,TRUE
Dan Hartman was a Male,TRUE
David Allan Coe was a Male,TRUE
Grant Hart was a Male,TRUE
Jimmy Buffett was a Male,TRUE
John Loudermilk was a Male,TRUE
Jorma Kaukonen was a Male,TRUE
Leon Thomas III was a Male,TRUE
Ryan Toby was a Male,TRUE
Shawn McDonald was a Male,TRUE
Sly Stone was a Male,TRUE
Chris Gerolmo was a Male,TRUE
Townes Van Zandt was a Male,TRUE
Barry McGuire was a Male,TRUE
Mel McDaniel was a Male,TRUE
Matt Skiba was a Male,TRUE
Chris Tomlin was a Male,TRUE
Slim Harpo was a Male,TRUE
Blake Lewis was a Male,TRUE
Penelope Houston was a Female,TRUE
Joe Jones was a Male,TRUE
Ray Evans was a Male,TRUE
Jacki-O was a Female,TRUE
Norah Jones was a Female,TRUE
Billy Strange was a Male,TRUE
Charlie Daniels was a Male,TRUE
Lyle Lovett was a Male,TRUE
Narada Michael Walden was a Male,TRUE
Tyler Hilton was a Male,TRUE
Waylon Reavis was a Male,TRUE
Big Walter Price was a Male,TRUE
Hank Williams was a Male,TRUE
Andrew Gold was a Male,TRUE
Butch Walker was a Male,TRUE
Kipp Lennon was a Male,TRUE
Ari Gold was a Male,TRUE
Bruce Johnston was a Male,TRUE
Donna Fargo was a Female,TRUE
Melba Montgomery was a Female,TRUE
Jani Lane was a Male,TRUE
Johnny Bristol was a Male,TRUE
Austin Mahone was a Male,TRUE
Charlie Rich was a Male,TRUE
Gary Cherone was a Male,TRUE
Twin Shadow was a Male,TRUE
Warren Haynes was a Male,TRUE
Steve Goodman was a Male,TRUE
Tommy Cash was a Male,TRUE
Jenny Owen Youngs was a Female,TRUE
Sara Lov was a Female,TRUE
Shannon McNally was a Female,TRUE
Sonny Curtis was a Male,TRUE
Valerie Landsburg was a Female,TRUE
Josh Kelley was a Male,TRUE
Sammy Kershaw was a Male,TRUE
Joe Louis Walker was a Male,TRUE
Patrick Leonard was a Male,TRUE
Anthony Hamilton was a Male,TRUE
Arlo Guthrie was a Male,TRUE
Brenda Holloway was a Female,TRUE
Linda Perhacs was a Female,TRUE
Liz Anderson was a Female,TRUE
Eric McFadden was a Male,TRUE
JC Chasez was a Male,TRUE
Jon Brion was a Male,TRUE
West Arkeen was a Male,TRUE
Chris Thile was a Male,TRUE
Poe was a Female,TRUE
Phil Seymour was a Male,TRUE
Julie Felix was a Female,TRUE
Lori Lieberman was a Female,TRUE
Myra was a Female,TRUE
Shelby Lynne was a Female,TRUE
Taral Hicks was a Female,TRUE
Aaron Hall was a Male,TRUE
Diplo was a Male,TRUE
Jakob Dylan was a Male,TRUE
John Vanderslice was a Male,TRUE
Lou Gramm was a Male,TRUE
Peter Tork was a Male,TRUE
Salim Nourallah was a Male,TRUE
Arthur Lee was a Male,TRUE
Jeff Chandler was a Male,TRUE
Harry Gibson was a Male,TRUE
Greg Brown was a Male,TRUE
Joey Lawrence was a Male,TRUE
Baby Dee was a transgender Female,TRUE
Jett Williams was a Female,TRUE
Lisa Fischer was a Female,TRUE
Monday Michiru was a Female,TRUE
Puff Johnson was a Female,TRUE
Sara Carter was a Female,TRUE
Shoshana Bean was a Female,TRUE
Andy LeMaster was a Male,TRUE
Ric Ocasek was a Male,TRUE
Terence Trent D'Arby was a Male,TRUE
Juliet Simms was a Female,TRUE
Arto Lindsay was a Male,TRUE
Roy Ayers was a Male,TRUE
Toby Keith was a Male,TRUE
George Cohan was a Male,TRUE
Betty Wright was a Female,TRUE
Mia X was a Female,TRUE
Shannon Hoon was a Male,TRUE
Eleni Mandell was a Female,TRUE
Aileen Quinn was a Female,TRUE
Tish Hinojosa was a Female,TRUE
Adassa was a Female,TRUE
Lillian Lux was a Female,TRUE
Ray Charles was a Male,TRUE
Conor Oberst was a Male,TRUE
Bill Chinnock was a Male,TRUE
Charley Jordan was a Male,TRUE
Eamon was a Male,TRUE
Gary Allan was a Male,TRUE
Gail Davies was a Female,TRUE
Vincent Rose was a Male,TRUE
Montell Jordan was a Male,TRUE
Michael Franks was a Male,TRUE
Joe South was a Male,TRUE
Justin Moore was a Male,TRUE
Randall Wallace was a Male,TRUE
Rhett Akins was a Male,TRUE
Seth Putnam was a Male,TRUE
Tom Paxton was a Male,TRUE
Guy Clark was a Male,TRUE
Mat Kearney was a Male,TRUE
Peter Cincotti was a Male,TRUE
Jamie O'Hara was a Male,TRUE
Gary Baker was a Male,TRUE
Joseph Arthur was a Male,TRUE
Charles Kelley was a Male,TRUE
Keb' Mo' was a Male,TRUE
Lefty Frizzell was a Male,TRUE
Olu Dara was a Male,TRUE
Ricky Skaggs was a Male,TRUE
Win Butler was a Male,TRUE
Zac Farro was a Male,TRUE
Jessica Harp was a Female,TRUE
Larry Gatlin was a Male,TRUE
Raul Midón was a Male,TRUE
Mason Musso was a Male,TRUE
Radney Foster was a Male,TRUE
Lowell George was a Male,TRUE
Mark Mothersbaugh was a Male,TRUE
Raphael Saadiq was a Male,TRUE
Jerrod Niemann was a Male,TRUE
Jesse Harris was a Male,TRUE
Raheem DeVaughn was a Male,TRUE
Victor Sanz was a Male,TRUE
Willie Hutch was a Male,TRUE
Phil Lesh was a Male,TRUE
Joe Purdy was a Male,TRUE
Kim Fowley was a Male,TRUE
Sneaky Pete Kleinow was a Male,TRUE
Freddie Hart was a Male,TRUE
Cecil Womack was a Male,TRUE
Rockwell was a Male,TRUE
Tom Russell was a Male,TRUE
Josh Ritter was a Male,TRUE
Jon Davison was a Male,TRUE
Robin Holcomb was a Female,TRUE
Shealeigh was a Female,TRUE
Howie Day was a Male,TRUE
Joshua Kadison was a Male,TRUE
Tommy Roe was a Male,TRUE
Ray Sharpe was a Male,TRUE
Al Dexter was a Male,TRUE
Floyd Tillman was a Male,TRUE
Jimmy Wakely was a Male,TRUE
Norman Petty was a Male,TRUE
Furry Lewis was a Male,TRUE
Gene McFadden was a Male,TRUE
John Stewart was a Male,TRUE
Michael Penn was a Male,TRUE
Randy Meisner was a Male,TRUE
Tim Rose was a Male,TRUE
Martie Maguire was a Female,TRUE
Joey Cape was a Male,TRUE
Johnny Rebel was a Male,TRUE
Stevie B was a Male,TRUE
Jody Reynolds was a Male,TRUE
Miljenko Matijevic was a Male,TRUE
Paul Westerberg was a Male,TRUE
Roy Estrada was a Male,TRUE
Anaïs Mitchell was a Female,TRUE
Shawn Mullins was a Male,TRUE
Maxwell was a Male,TRUE
Jimmy Nelson was a Male,TRUE
Ryan Leslie was a Male,TRUE
Rod McKuen was a Male,TRUE
Ryan Bingham was a Male,TRUE
Matthew Wilder was a Male,TRUE
Mose Allison was a Male,TRUE
Albert Bouchard was a Male,TRUE
Frankie Miller was a Male,TRUE
Kirk Windstein was a Male,TRUE
Gene O'Quin was a Male,TRUE
Steve Hurley was a Male,TRUE
Marc Cohn was a Male,TRUE
Robert Pollard was a Male,TRUE
James Mercer was a Male,TRUE
Brooke White was a Female,TRUE
Eric Bibb was a Male,TRUE
Mario Winans was a Male,TRUE
Randy California was a Male,TRUE
Matt Costa was a Male,TRUE
Rick Vito was a Male,TRUE
Rupert Holmes was a Male,TRUE
Gene Parsons was a Male,TRUE
CeCe Peniston was a Female,TRUE
Beyoncé was a Female,TRUE
Kesha was a Female,TRUE
Lalaine Vergara-Paras was a Female,TRUE
Lana Del Rey was a Female,TRUE
Katy Perry was a Female,TRUE
Brad Paisley was a Male,TRUE
Mary Travers was a Female,TRUE
Chuck Negron was a Male,TRUE
Gene Clark was a Male,TRUE
Jared Leto was a Male,TRUE
Kate Micucci was a Female,TRUE
Dierks Bentley was a Male,TRUE
Bobby Troup was a Male,TRUE
Harry Barris was a Male,TRUE
Terry Kath was a Male,TRUE
Carlene Carter was a Female,TRUE
Coco Lee was a Female,TRUE
Amil was a Female,TRUE
Mariah Carey was a Female,TRUE
David Draiman was a Male,TRUE
Amos Lee was a Male,TRUE
Deana Carter was a Female,TRUE
Jill Sobule was a Female,TRUE
Laura Veirs was a Female,TRUE
Amos Milburn was a Male,TRUE
Dobie Gray was a Male,TRUE
James Hetfield was a Male,TRUE
Eilen Jewell was a Female,TRUE
Chino Moreno was a Male,TRUE
Huey Lewis was a Male,TRUE
Jace Everett was a Male,TRUE
Caroline Lufkin was a Female,TRUE
Sunny Sweeney was a Female,TRUE
Jonathan Coulton was a Male,TRUE
Johntá Austin was a Male,TRUE
Lou Christie was a Male,TRUE
John Hartford was a Male,TRUE
Jeff Hardy was a Male,TRUE
Kari Jobe was a Female,TRUE
